Ecms,phase_sing_20e,phase_trip_20e,delta_plus20e,delta_minus20e,epsi_p20e,phase_sing_21e,phase_trip_21e,delta_plus21e,delta_minus21e,epsi_p21e,phase_sing_22e,phase_trip_22e,delta_plus22e,delta_minus22e,epsi_p22e,phase_sing_23e,phase_trip_23e,delta_plus23e,delta_minus23e,epsi_p23e,phase_sing_24e,phase_trip_24e,delta_plus24e,delta_minus24e,epsi_p24e,phase_sing_25e,phase_trip_25e,delta_plus25e,delta_minus25e,epsi_p25e,phase_sing_26e,phase_trip_26e,delta_plus26e,delta_minus26e,epsi_p26e
50.0,-0.24023113651295616,-0.2880390346107577,-0.2478857715191881,0.7574820012148137,0.04600482962611509,0.0794072757339226,0.1686660594247288,0.013750351427542783,0.1940925673005891,-0.04667437445984889,-0.04055535080385216,-0.021565155250500095,-0.017200861259692488,0.03745961067102015,0.06393489012721769,0.007044073689535241,0.007100370954029966,0.0016690783910635674,0.007732389854823113,-0.008695291230579705,-0.009609428567790406,-0.004311235048592129,-0.0022253273573634535,-0.0032215686635461934,0.012850116475367207,0.0014382686790097056,0.0005970473128671451,0.0002512710126015932,0.0006171001312774635,-0.0017893402008895903,0.46535156279879003,0.15196319210742593,0.0,0.0,0.0
51.0,-0.24250402466428753,-0.290814165606495,-0.25242665665837005,0.7470213559400318,0.04599109469903243,0.08143155011823953,0.171165214568501,0.014062947968574045,0.19683578520688347,-0.047111396506611496,-0.04121336166668544,-0.02197336075270031,-0.017795353796517723,0.03922497573194902,0.06519242625525572,0.025012425354172682,0.003721179346834682,0.0017336832547687284,0.00806037381052362,-0.008923644020289504,0.0043270831679496115,-0.0051014271404466105,-0.002323558410224457,-0.0033161469018230735,0.013248802974023683,0.0019008798130837924,0.0006058115274963005,0.00026423288623190366,0.0006469415079951034,-0.0018587542426926373,0.4576820000833647,0.14890018379755446,0.0,0.0,0.0
52.0,-0.24475673009020524,-0.2935017839838199,-0.2569382386755114,0.7367278613279793,0.04596733807484568,0.0834613066203993,0.17360823430403033,0.014372974806715632,0.19951102405219065,-0.047531105100300966,-0.04186108761618202,-0.02237553225014485,-0.018395114002362503,0.04102720347682369,0.0664381190697696,0.007465044411923944,0.0077388083612533465,0.0017989950477450768,0.008394880763451266,-0.009151161224388762,-0.010127745333184833,-0.004609226739684325,-0.002423395508242605,-0.0034101054030706806,0.01364799330256432,0.0015476303319978194,0.0006548453958205705,0.0002774865258269541,0.0006774258768106748,-0.0019287634158109115,0.450121676977361,0.14577671785684657,0.0,0.0,0.0
53.0,-0.2469902971954689,-0.29610355990241793,-0.2614210923680037,0.7265956837466875,0.04593362163436574,0.08549602254157493,0.17599564733069295,0.014680345293668566,0.20211907917336086,-0.04793396869099235,-0.042498736784183186,-0.02277167497969686,-0.019000002508084292,0.04286595558873878,0.06767205575693784,0.007676612707111547,0.00805652470912327,0.0018649925715887694,0.00873591058937653,-0.009377800143646172,-0.010382915130701697,-0.004760946662751321,-0.002524805520495427,-0.003503387215359866,0.014047567111302579,0.0016029534994809877,0.0006846311102591797,0.0002910277540629701,0.0007085476846753761,-0.0019993359970950533,0.44266771809911576,0.14259653272725142,0.0,0.0,0.0
54.0,-0.24920570331305528,-0.2986211132739043,-0.26587577996175665,0.7166193106809707,0.04589000065402823,0.08753517741927042,0.1783280116666383,0.014984974084919254,0.2046607764865238,-0.048320444681146615,-0.04312651486297664,-0.02316179605041078,-0.019609886176225364,0.04474089333438231,0.06889432675891913,0.007877741131705241,0.00837576288183106,0.0019316554254770063,0.009083464185090324,-0.009603521512087118,-0.010650927845089989,-0.0049145009748046715,-0.0026277559271859516,-0.0035959380623266624,0.014447411605355441,0.0016582188618371695,0.0007149661216361565,0.0003048524007640276,0.0007403014719891473,-0.002070441451960551,0.43531737766929257,0.13936314717672763,0.0,0.0,0.0
55.0,-0.2514038636881356,-0.3010560169534897,-0.27030285089451195,0.7067935274305146,0.04583652464355174,0.08957825347699487,0.18060591144361987,0.015286776986846665,0.20713696852055535,-0.048690979368377685,-0.04374462486480795,-0.02354590401801325,-0.02022463785924221,0.04665167745982034,0.07010502501989758,0.008077937713773771,0.008700502393905591,0.00199896397227152,0.009437543413249915,-0.009828289250302531,-0.010920052121069689,-0.005068828652984846,-0.0027322148398343494,-0.0036877062154438444,0.014847421001153558,0.0017137676242633194,0.0007458759345223473,0.0003189563076842079,0.0007726818768428028,-0.0021420504112444902,0.4280680314720723,0.13607987496373705,0.0,0.0,0.0
56.0,-0.25358563600664563,-0.30340979969829834,-0.27470284169687204,0.6971133959030786,0.045773238040408455,0.09162473605766609,0.18282995393773918,0.015585670825787403,0.20954853076053315,-0.04904600793963799,-0.04435326688357819,-0.023924008501241194,-0.020844136175938912,0.04859796807821395,0.07130424526668805,0.008278100399313901,0.009030907967083678,0.002066899304927828,0.009798151049941695,-0.010052070244256243,-0.011188996779303025,-0.005223795203610542,-0.002838151017156911,-0.003778642369987652,0.015247495994914026,0.0017696164599644197,0.0007773583418936867,0.00033333533316489,0.0008056836385625879,-0.002214134646962347,0.4209171694515083,0.1327498383957629,0.0,0.0,0.0
57.0,-0.2557518245066417,-0.30568394890720657,-0.2790762759572128,0.6875742352801429,0.04570018078880058,0.09367411403936163,0.1850007668194441,0.015881573336615135,0.2118963582787673,-0.049385954508733405,-0.04495263786528674,-0.024296119836301734,-0.021468265298503916,0.05057942455378535,0.0724920833329592,0.008478177657577463,0.00936670524700249,0.002135443213738586,0.010165290734684595,-0.010274834144852975,-0.011457684806362202,-0.005379375322366022,-0.0029455338739743458,-0.003868699524884048,0.01564754326307633,0.001825745576704124,0.0008094078340168727,0.00034798535688161533,0.0008393016005786165,-0.0022866670446952896,0.41386238887974297,0.12937598087365565,0.0,0.0,0.0
58.0,-0.2579031837135438,-0.3078799131587878,-0.2834236643560137,0.6781716043557254,0.04561738883104172,0.09572588023147934,0.18711899560719844,0.016174403068936468,0.21418136263251797,-0.049711232189134445,-0.04554293139787924,-0.024662248766703986,-0.02209691474360555,0.052595705384420745,0.07366863553995082,0.008677612668288271,0.009707196000556672,0.0022045781548660453,0.010538966922593436,-0.010496553183706877,-0.011726644659125986,-0.0055356225111761834,-0.003054333481734542,-0.003957832866856451,0.01604747501076136,0.0018821150759994003,0.0008420168387365542,0.00036290228475279195,0.0008735307126452333,-0.0023596215712611735,0.406901388042665,0.12596107850659857,0.0,0.0,0.0
59.0,-0.26004042184182646,-0.3099991045645436,-0.2877455047552708,0.668901285374106,0.04552489453683108,0.09777953174933857,0.18918530131035977,0.016464079309388004,0.2164044690090919,-0.05002224319466055,-0.046124337532043466,-0.025022406166328857,-0.02272997916288569,0.0546464680836332,0.07483399814637828,0.008874660320862107,0.01005043661340898,0.002274287220492611,0.010919184838449657,-0.010717202001184891,-0.011997767076398085,-0.005692801359125194,-0.0031645205605449023,-0.004045999659412027,0.01644720857827262,0.001938635239661424,0.0008751722016714194,0.0003780820539600552,0.0009083660324543162,-0.002432973237328059,0.40003196039410105,0.12250775087550238,0.0,0.0,0.0
60.0,-0.26216420390522727,-0.31204290095454623,-0.292042282329591,0.6597592692132249,0.045422727091550576,0.09983457036562242,0.19120035824793596,0.016750522018742726,0.218566613600584,-0.05031937896161775,-0.04669704264270776,-0.025376602793879495,-0.023367358130457767,0.05673136906139297,0.07598826687690675,0.00906209508124124,0.010388672750721,0.0023445541107652303,0.011305950432477499,-0.010936757483739977,-0.01227941373462079,-0.005852179919030434,-0.003276066463773166,-0.00413315913719662,0.016846666108793422,0.0019949790556298428,0.0009088327477306769,0.00039352063794080013,0.0009438027266976596,-0.0025066980555507137,0.3932519891351891,0.11901847101587808,0.0,0.0,0.0
61.0,-0.26427515457481215,-0.31401264791199884,-0.2963144697271687,0.6507417417794792,0.04531091285898322,0.10189050283775654,0.1931648520309254,0.017033651782622207,0.22066874119193786,-0.05060302028725261,-0.047261229337349865,-0.025724849076871812,-0.0240089559272598,0.05885006350263456,0.07713153653330468,0.009172132039056423,0.010649849621127375,0.0024153631075551378,0.011699270337685851,-0.011155198608616714,-0.012658644430862316,-0.006027066814079825,-0.0033889431571401114,-0.0042192724061358,0.01724577427391288,0.002048086924387459,0.0009426060735423478,0.000409214051164274,0.0009798360716477285,-0.0025807729955239444,0.3865594421806017,0.11549557468462784,0.0,0.0,0.0
62.0,-0.26637386081977193,-0.31590966067198506,-0.3005625272510407,0.6418450714956904,0.04518947572788928,0.10394684121114729,0.1950794776969703,0.01731338977460528,0.22271180294735432,-0.050873537480742935,-0.047817076412643045,-0.02606715492316501,-0.02465468132398588,0.06100220524207963,0.07826390068638679,0.00726716404352777,0.0100977193722714,0.0024866990499199174,0.012099151828697039,-0.011372506295043227,-0.014710823475585494,-0.0063141776798815935,-0.003503123194708122,-0.004304302349592301,0.017644464048351207,0.0020185408280453056,0.000971825589928846,0.00042515835349320695,0.0010164614533349288,-0.002655175937279523,0.37995236747780364,0.11194126896901116,0.0,0.0,0.0
63.0,-0.2684608743601026,-0.3177352258974658,-0.30478690305327827,0.6330657977787794,0.04505843744624432,0.10600310309901483,0.19694493798696086,0.017589657730466977,0.22469675438123127,-0.05113129052422156,-0.04836475885638151,-0.02640352955780429,-0.025304447365601373,0.06318744663427177,0.07938545144126978,0.009680383934980531,0.01152175977076179,0.002558547311055568,0.01250560278203484,-0.011588663261885958,-0.013067300054011884,-0.006320102679166817,-0.003618579694253134,-0.004388213540542941,0.018042670521820955,0.002167449206319669,0.00101328333746329,0.0004413496539580859,0.001053674367402103,-0.0027298856251856546,0.3734288886496812,0.108357640290255,0.0,0.0,0.0
64.0,-0.2705367139540978,-0.31949060334435014,-0.3089880333375191,0.6244006204142859,0.04491781794238191,0.10805881194028312,0.19876194175413534,0.017862377932212077,0.22662455350096122,-0.051376629242414665,-0.04890444788773752,-0.02673398138272717,-0.025958171161036228,0.06540543841831334,0.08049627926410625,0.009911204913134318,0.011915794515970935,0.002630893776469914,0.012918631637880998,-0.011803653892352042,-0.013296423574526102,-0.006474703911386171,-0.003735286314239571,-0.004470972159549843,0.018440332734570852,0.002226513536425365,0.001049332270957554,0.00045778411382159454,0.001091470418713575,-0.0028048816239659453,0.36698720093326653,0.1047466618490886,0.0,0.0,0.0
65.0,-0.2726018675375461,-0.32117702742411175,-0.3131663425667065,0.6158463897475918,0.044767635629105317,0.11011349723741054,0.20053120249681733,0.018131473200519884,0.228496159109638,-0.05160989348021772,-0.049436311026241464,-0.02705851785674417,-0.02661577368156662,0.06765582957752343,0.08159647285588954,0.010121672201575073,0.012302855795219163,0.002703724823095293,0.013338247363325714,-0.01201746410663996,-0.013548527234711968,-0.006631893407778182,-0.0038532172340855885,-0.00455254591810099,0.018837393523700834,0.0022848391749828952,0.0010858054242059252,0.00047445794887528766,0.0011298453207869382,-0.0028801442781976024,0.36062556739266216,0.10111020055580776,0.0,0.0,0.0
66.0,-0.27465679422620615,-0.3227957086715395,-0.3173222436754004,0.6074000976180335,0.04460790768527916,0.11216669477632635,0.20225343700678192,0.018396866894217316,0.2303125292577585,-0.05183141328803617,-0.04996051217865585,-0.02737714539317785,-0.027277179570751167,0.06993826719501911,0.08268611905825991,0.010329501340140938,0.012694199599015417,0.0027770272990837665,0.013764459417137904,-0.012230081243476382,-0.013803461372269179,-0.006789556582190031,-0.00397234713872059,-0.004632903986749717,0.01923379936945219,0.0023431987772082434,0.0011227883789286584,0.0004913674309784476,0.0011687948951029916,-0.002955654676156263,0.35434231538302363,0.09745002348354277,0.0,0.0,0.0
67.0,-0.27670192618903,-0.3243478351228282,-0.3214561382865973,0.5990588689713026,0.04443865030918418,0.11421794683057042,0.2039293641256295,0.01865848291544858,0.23207461983348734,-0.05204150911482366,-0.050477211733123944,-0.02768986927264709,-0.027942316967770664,0.07225239630686131,0.08376530277737654,0.010536860908841652,0.013090885360103867,0.002850788504081611,0.014197277716066518,-0.012441493951278217,-0.0140584922331989,-0.006947410630843017,-0.004092651207712159,-0.004712016927403014,0.01962950023384976,0.002401682034728579,0.0011602899149658348,0.0005085088889103297,0.001208315070334094,-0.0030313946183317094,0.34813583324795905,0.0937678038798974,0.0,0.0,0.0
68.0,-0.2787376703968119,-0.3258345736082034,-0.32556841693392535,0.5908199540910426,0.04425987893899851,0.11626680235151314,0.2055597036020994,0.018916245719318943,0.23378338328174833,-0.05224049200867881,-0.05098656665142035,-0.02799669356870411,-0.02861111734481481,0.0745978597548711,0.0848341069144541,0.010744056244109275,0.013492782146483846,0.002924996169850342,0.014636712602658565,-0.01265169208931675,-0.014313113530970412,-0.0071054017175783074,-0.00421410510857813,-0.004789856629099123,0.020024449387729345,0.0024602944189150698,0.0011983086184492657,0.0005258787086545454,0.0012484018815161748,-0.0031073465904234527,0.3420045672319189,0.090065126769265,0.0,0.0,0.0
69.0,-0.2807644102495413,-0.32725707096242324,-0.3296594592901587,0.5826807213964951,0.04407160843761304,0.11831281714612711,0.2071451750436633,0.019170080326943274,0.23543976744294004,-0.052428663824581584,-0.05148873055243394,-0.0282976210843454,-0.029283515357981824,0.07697429804142178,0.08589261229499734,0.01095080995619037,0.013899255244603451,0.002999638441177447,0.01508277481455034,-0.012860666638815433,-0.014567502968375244,-0.0072635577818306665,-0.004336684993378646,-0.004866396246669189,0.020418603225773515,0.0025190147973692175,0.0012368398040261664,0.0005434733332637703,0.0012890514691761596,-0.0031834937401999924,0.3359470185917853,0.08634349417563025,0.0,0.0,0.0
70.0,-0.2827825070855232,-0.3286164551561077,-0.3337296344027232,0.5746386507575597,0.043873853241339356,0.12035555404333632,0.20868649695610103,0.019419912341014638,0.23704471450259257,-0.05260631743849372,-0.051983853782783924,-0.028592653297784324,-0.029959448710152253,0.07938134918846404,0.08694089759253061,0.011156215044906327,0.014308855696648103,0.003074703857089756,0.015535475455160588,-0.013068409623462212,-0.014822508162853925,-0.0074220130256998276,-0.004460367497352083,-0.004941610141780913,0.02081192107225247,0.0025777931050779243,0.0012758752320980562,0.0005612892624627686,0.001330260078415737,-0.003259819857312254,0.32996174089244956,0.08260432999355578,0.0,0.0,0.0
71.0,-0.2847923015760317,-0.3299138363508203,-0.3377793009363875,0.5666913272831865,0.04366662747435286,0.12239458304948393,0.2101843858651071,0.01966566796320314,0.23859916004377432,-0.05277373696668447,-0.052472083473290555,-0.028881790316253424,-0.030638858023596813,0.08181864860276557,0.08797903924619956,0.011357780000832714,0.014717870899545992,0.003150181332438959,0.01599482596568908,-0.013274914038426861,-0.01508063049615173,-0.0075811865682908,-0.0045851297382324355,-0.005015473825998187,0.02120436498240307,0.0026365050675895077,0.0013153971340345494,0.000579323052139377,0.0013720240579454626,-0.0033363093550080585,0.32404733747241254,0.07884898453316515,0.0,0.0,0.0
72.0,-0.2867941150105406,-0.3311503078810849,-0.3418088074226141,0.5588364355428016,0.04344994503282271,0.12442948149304889,0.21163955551427535,0.019907274012883804,0.24010403219454193,-0.05293119798884368,-0.052953563582518216,-0.02916503083696212,-0.03132168671972049,0.08428582894889328,0.08900711137459598,0.011546869916080121,0.015113752991135387,0.0032260601399655637,0.01646083809830954,-0.013480173786692381,-0.015351015885762688,-0.007742641083793254,-0.004710949314953963,-0.005087963905638784,0.021595899545620134,0.0026947319616647306,0.0013553474154291642,0.0005975713138496369,0.00141433985905965,-0.003412947252698252,0.31820245906640937,0.07507873876322042,0.0,0.0,0.0
73.0,-0.288788250479103,-0.3323269471668185,-0.3458184925144444,0.5510717541840374,0.04322381964418794,0.1264598341584468,0.2130527161341543,0.02014465794686076,0.2415602508632311,-0.05307896777335037,-0.05342843493055089,-0.029442372114636496,-0.032007880903349176,0.08678252003092836,0.0900251856902467,0.011672321926741646,0.015422737957731485,0.003302329892964014,0.016933523890438996,-0.013684183621362806,-0.015692728815183174,-0.00791645459920279,-0.004837804304674465,-0.005159058028353356,0.021986491696863817,0.0027499437188460876,0.0013953511362520615,0.0006160307144295949,0.001457204034542686,-0.0034897191584548556,0.3124258015729676,0.07129480827482267,0.0,0.0,0.0
74.0,-0.2907749939598266,-0.333444816560446,-0.34980868524519254,0.5433951509130409,0.04298826490786637,0.12848523340855,0.21442457377731636,0.020377747879883983,0.24296872705481068,-0.05321730550299357,-0.05389683522735083,-0.02971380993529775,-0.032697389249270646,0.0893083486833309,0.09103333142028261,0.009206870998280865,0.011761254116111852,0.0033789805286676563,0.01741289563996811,-0.013886939092600617,-0.023526417798205947,-0.00924321262838458,-0.004965673257385187,-0.0052287348314686245,0.0223761105420215,0.0026363495207170884,0.001399915518166772,0.0006346979757674714,0.0015006132375001984,-0.0035666112507449703,0.3067161039560378,0.06749834698668856,0.0,0.0,0.0
75.0,-0.2927546153205857,-0.3345049641315303,-0.35377970528861574,0.5358045778102913,0.04274329432397183,0.13050527929550185,0.21575582971499527,0.020606472605875156,0.24433036226244412,-0.053346462499620245,-0.0543588991005061,-0.02997933859608127,-0.03339016288929119,0.09186293867085368,0.09203161523889827,0.012007501009706972,0.016326179911398526,0.0034560022924513207,0.01789896588134827,-0.014088436497963642,-0.016271586760805052,-0.008229907486548484,-0.005094535187762862,-0.005296973892224004,0.022764727201608905,0.0028641938204622326,0.0014770795341768922,0.0006535698747510618,0.0015445642201131907,-0.00364361025898076,0.3010721462680045,0.0636904506114491,0.0,0.0,0.0
76.0,-0.29472736924433673,-0.33550842439743767,-0.3577318632189928,0.5282980669451685,0.04248892131585967,0.13251957965953556,0.2170471798901285,0.020830761619747607,0.24564604792730652,-0.0534666824460074,-0.05481475812686496,-0.030238950890960733,-0.03408615529871305,0.09444591059697952,0.09302010121642604,0.01242830456546691,0.016968915290304816,0.0035333857229159073,0.01839174736244852,-0.014288672835126215,-0.01631500334929566,-0.00836358160718751,-0.005224369564309217,-0.005363755680078413,0.023152314675411144,0.002933869745100631,0.0015205594182787334,0.0006726432433706826,0.0015890538323188506,-0.003720703442757069,0.2954927477921827,0.059872159900939366,0.0,0.0,0.0
77.0,-0.2966934960881568,-0.3364562189981185,-0.36166546076758255,0.5208737262804278,0.042225159251768014,0.13452775021552024,0.21829931442401887,0.021050545139889482,0.2469166649633148,-0.05357820160427504,-0.05526454087176655,-0.03049263810224397,-0.03478532218190457,0.09705688182009001,0.0939988507884743,0.012665505785318094,0.01744627918119657,0.0036111216378805987,0.018891253022114748,-0.014487645756244632,-0.01653069531481887,-0.008517319880899828,-0.005355156296160986,-0.005429061511271717,0.023538847728725748,0.002994863140090695,0.0015633376699502885,0.0006919149689311847,0.0016340790204271496,-0.0037978785699161995,0.28997676528397354,0.056044463686956515,0.0,0.0,0.0
78.0,-0.29865322268462513,-0.3373493573257521,-0.365580791074713,0.5135297358290485,0.04195202146900847,0.13652941462734333,0.2195129171715126,0.02126575413116159,0.24814308333986393,-0.053681249029558016,-0.05570837293827688,-0.03074038999764059,-0.0354876213572043,0.09969546637642845,0.09496792274679215,0.012886723987957068,0.01791479445102455,0.003689201121266522,0.01939749596838499,-0.014685353523526118,-0.016763030893063004,-0.008672844523958606,-0.005486875718212888,-0.005492873505797863,0.02392430279902833,0.0030551079306787685,0.0016064669753957223,0.0007113819943091116,0.0016796368256870684,-0.0038751238937971494,0.284523091315141,0.05220830173256627,0.0,0.0,0.0
79.0,-0.30060676309397827,-0.3381888371095995,-0.36947813893511317,0.5062643440527106,0.0416695213030071,0.1385242045703513,0.22068866532199252,0.021476320328388098,0.2493261617192665,-0.05377604677873307,-0.05614637702747391,-0.030982194832617705,-0.03619301264199545,0.10236127490895078,0.09592737325167186,0.013104750580943155,0.018386129987780258,0.003767615510819585,0.019910489457333563,-0.014881794965848296,-0.016998540880400263,-0.008828564967205438,-0.005619508575349244,-0.005555174546891164,0.024308657920342206,0.003115237447083825,0.0016500466488590696,0.000731041318184058,0.001725724382819393,-0.003952428130175053,0.27913065270754395,0.04836456740764039,0.0,0.0,0.0
80.0,-0.30255431931369975,-0.3389756449609001,-0.3733577810355921,0.49907586448131624,0.041377672121847356,0.14051175978234828,0.22182722904266602,0.021682176260198433,0.2504667471443092,-0.05386281011394636,-0.05657867300939031,-0.03121803935765588,-0.0369014577390868,0.10505391460130402,0.09687725586399329,0.013321943951592755,0.018862065958982186,0.0038463563865909906,0.02043024687253322,-0.015076969436519663,-0.017234493563412105,-0.00898417026226556,-0.005753036006626609,-0.005615948243053084,0.02469189266150042,0.0031753703002057546,0.0016940967826599988,0.0007508899951757439,0.001772338918534537,-0.004029780434467272,0.27379840905205705,0.04451411020108842,0.0,0.0,0.0
81.0,-0.3044960819508471,-0.3397107568807653,-0.3772199861844121,0.4919626725378714,0.04107648736569574,0.14249172810383226,0.22292927116121217,0.02188325527305308,0.2515656747721519,-0.053941747701048474,-0.05700537800300602,-0.03144790882992152,-0.03761292012571063,0.10777298911640593,0.09781762159364135,0.01353876198879671,0.019342585675610955,0.003925415560074128,0.02095678170513349,-0.01527087677245255,-0.01747022515920166,-0.00913959302335103,-0.005887439530194389,-0.005675178892566325,0.025073988073911386,0.003235528722865983,0.001738621497753359,0.0007709251358289868,0.0018194777500535383,-0.0041071703797776835,0.2685253513071911,0.040657738081018045,0.0,0.0,0.0
82.0,-0.3064322308608386,-0.3403951387335426,-0.38106501553226163,0.4849232025543764,0.04076598058948225,0.14446376550827272,0.22399544688498968,0.022079491555246543,0.25262376765096567,-0.05401306180322462,-0.05742660646274937,-0.03167178702879798,-0.03832736494640966,0.11051809853939602,0.09874851896012667,0.013754998681670629,0.019826904917076248,0.004004785063889206,0.02149010753456103,-0.015463517255128885,-0.01770578384634619,-0.009294857651630363,-0.006022701029603112,-0.005732851450364211,0.02545492664438395,0.003295701177302299,0.0017836194349278274,0.0007911439064049618,0.0018671382836485371,-0.004184587936279848,0.26331050047236426,0.03679621971306058,0.0,0.0,0.0
83.0,-0.3083629357550441,-0.34102974668770747,-0.38489312278517457,0.4779559449655771,0.04044616550649495,0.14642753612330103,0.2250264035542444,0.022270820160657553,0.25364183653599737,-0.054076948470217955,-0.05784247026841674,-0.031889656274675666,-0.039044758910887434,0.11328883932502497,0.09966999406085343,0.01396987380947158,0.020313304618609345,0.0040844571419086356,0.022030238009846253,-0.015654891573767662,-0.017941771271848848,-0.009450077917225115,-0.006158802741953564,-0.005788951497057054,0.025834692248977005,0.00335584762655926,0.0018290851857066205,0.0008115435284573968,0.0019153180132157849,-0.004262023452318407,0.2581529063312631,0.03293028654615948,0.0,0.0,0.0
84.0,-0.3102883567783417,-0.3416155276256679,-0.38870455441007884,0.47105944366855046,0.04011705603029698,0.14838271224367755,0.22602278042690396,0.022457177032006448,0.2546206797419331,-0.054133597723574234,-0.05825307881525403,-0.03210149745039434,-0.03976507019759308,0.11608480424983149,0.10058209064260443,0.014181533276663133,0.020798056452804255,0.004164424239728538,0.022577186831578493,-0.015845000791068976,-0.018179769911424642,-0.009605546004468711,-0.0062957272481153955,-0.005843465209868604,0.026213270104615896,0.0034158750286672826,0.0018750061120642867,0.0008321212781924814,0.001964014518890419,-0.004339467637456292,0.2530516462612828,0.029060634774327364,0.0,0.0,0.0
85.0,-0.31220864505693635,-0.34215341952368283,-0.39249954983387864,0.4642322935370964,0.03977866631238818,0.15032897433683584,0.22698520849270626,0.022638499023389134,0.25556108302863517,-0.054183193738303236,-0.05865853910114921,-0.03230729002475951,-0.04048826836342293,0.11890558236966789,0.10148485017236794,0.014385181526889912,0.021271788755545123,0.0042446789954096375,0.02313096773448351,-0.016033846311815998,-0.01842409337803624,-0.009762060505514104,-0.006433457465016196,-0.005896379335209575,0.026590646716234862,0.003475543083639857,0.0019213482819865906,0.0008528744856305704,0.0020132254657078867,-0.00441691154753179,0.2480058241050171,0.02518792718220841,0.0,0.0,0.0
86.0,-0.3141239432162234,-0.3426443518026467,-0.3962783416370895,0.4574731380806041,0.03943101077343809,0.15226601104169038,0.22791431031454454,0.022814723921882715,0.2564638195175024,-0.05422591502126033,-0.059058955808391905,-0.032507012077617,-0.041214324259533364,0.12175075898328455,0.10237831190451505,0.014564994492326809,0.021703945895273906,0.004325214230434194,0.023691594470608698,-0.01622142985448857,-0.018689819325456488,-0.00992240655616713,-0.0065719766397983465,-0.005947681162612103,0.026966809818326182,0.003534046050211087,0.001967988231099135,0.0008738005336033765,0.0020629486023128808,-0.004494346571634801,0.24301456910037258,0.021312794881727805,0.0,0.0,0.0
87.0,-0.3160343858683032,-0.3430892456504962,-0.4000411557429792,0.45078066723782345,0.03907410412647511,0.15419351916125762,0.2288106998950229,0.02298579046805516,0.2573296496358554,-0.05426193458643018,-0.05945443137817165,-0.03270064032605042,-0.04194320995289421,0.12461991560273641,0.10326251294242048,0.01463628746578195,0.02193127298893519,0.004406022940849147,0.024259080793092528,-0.01640775342589615,-0.019066211327625777,-0.010103021755643373,-0.006711268345479357,-0.005997358499767778,0.027341748310875588,0.0035868988142117968,0.002014144389283634,0.0008948968566314379,0.002113181759713009,-0.004571764420778949,0.23807703486577098,0.017435838946635737,0.0,0.0,0.0
