Ecms,Cross_sig20e_0,Cross_sig20e_1,Cross_sig20e_2,Cross_sig20e_3,Cross_sig20e_4,Cross_sig20e_5,Cross_sig20e_6,Cross_sig20e_7,Cross_sig20e_8,Cross_sig20e_9,Cross_sig20e_10,Cross_sig21e_0,Cross_sig21e_1,Cross_sig21e_2,Cross_sig21e_3,Cross_sig21e_4,Cross_sig21e_5,Cross_sig21e_6,Cross_sig21e_7,Cross_sig21e_8,Cross_sig21e_9,Cross_sig21e_10,Cross_sig22e_0,Cross_sig22e_1,Cross_sig22e_2,Cross_sig22e_3,Cross_sig22e_4,Cross_sig22e_5,Cross_sig22e_6,Cross_sig22e_7,Cross_sig22e_8,Cross_sig22e_9,Cross_sig22e_10,Cross_sig23e_0,Cross_sig23e_1,Cross_sig23e_2,Cross_sig23e_3,Cross_sig23e_4,Cross_sig23e_5,Cross_sig23e_6,Cross_sig23e_7,Cross_sig23e_8,Cross_sig23e_9,Cross_sig23e_10,Cross_sig24e_0,Cross_sig24e_1,Cross_sig24e_2,Cross_sig24e_3,Cross_sig24e_4,Cross_sig24e_5,Cross_sig24e_6,Cross_sig24e_7,Cross_sig24e_8,Cross_sig24e_9,Cross_sig24e_10,Cross_sig25e_0,Cross_sig25e_1,Cross_sig25e_2,Cross_sig25e_3,Cross_sig25e_4,Cross_sig25e_5,Cross_sig25e_6,Cross_sig25e_7,Cross_sig25e_8,Cross_sig25e_9,Cross_sig25e_10,Cross_sig26e_0,Cross_sig26e_1,Cross_sig26e_2,Cross_sig26e_3,Cross_sig26e_4,Cross_sig26e_5,Cross_sig26e_6,Cross_sig26e_7,Cross_sig26e_8,Cross_sig26e_9,Cross_sig26e_10
77.0,3.417273550250836,2.5064184851081532,5.054463231700665,4.102337155612803,4.482341921293614,4.650404152076131,3.8489594061544814,2.8172923488531114,3.7974103707753732,2.773576283202571,4.216786188230417,1.3046366953780608,0.6832481659894785,2.0126586572829375,4.255980961052641,1.836284994316193,0.48573308552319006,1.2427102176720917,1.9603302792046273,0.4505888583261175,2.2041955284312342,1.0630208089233562,0.44818781107519223,0.33558362255835394,0.3955383875390446,0.7150248885629988,0.6786119159786201,0.4645401643839424,0.4499640369229345,0.46416545895134664,0.3840018295014769,0.4450601180730862,0.5169649397666469,0.02257604101524402,0.020401439218538098,0.02082677467152827,0.0257413413202916,0.021882993848448606,0.021416331356343576,0.025614395505403564,0.024995845239244474,0.02066337302214105,0.02331341212767324,0.02246278309959404,0.03326002785743487,0.03330754725914131,0.03327953391267968,0.033229404267989704,0.033256053197644686,0.03327438909178548,0.033257344468568206,0.03323156693653395,0.0332857096759005,0.033228419399824904,0.03324365646865868,0.0011286520162503422,0.0011282408094626106,0.0011282481686016865,0.0011290817469427061,0.00112847364475277,0.0011285219815024838,0.0011292181490585307,0.001129055856313066,0.0011283371058130598,0.001128719306017878,0.0011286545663011793,0.16978727402242644,0.29679758462250305,1.0057015673036869,0.8072979123587265,0.3385768855123268,0.009087926075610042,0.04591172434187918,0.09109189618837998,0.018073806419047322,0.5700792154064667,0.02857549772286605
80.0,3.381858280764006,2.4697184761053115,4.977650494891547,4.012293905380973,4.40370577410034,4.705329595159274,3.8775680261985848,2.7879020885855272,3.8428568484555568,2.741879540023348,4.2411891055632305,1.3536011845444573,0.7067016559778416,2.1053396062484087,4.408992473040416,1.918142958292015,0.5055574638644567,1.2724953790997495,2.0313422595445485,0.462096630131934,2.3025604635855923,1.1085544198123776,0.4901316550530783,0.3583081919315849,0.4284489442545887,0.8072364558312461,0.7608935119473621,0.5081292762776957,0.4927609411259031,0.5101131805295847,0.4143178305880091,0.48772513391822203,0.5703447122837275,0.025555130252534308,0.022891392721324344,0.02341885320912329,0.02950679524680666,0.024704967077535223,0.024110551989176443,0.0292922846329029,0.028568325858493893,0.023197745115572932,0.026513929485838528,0.02541087713282897,0.03655079205812761,0.03660721053141236,0.03657423519649905,0.03651355963252412,0.03654736868210229,0.036569503176431706,0.0365475584541346,0.03651467624462423,0.0365831712145539,0.036511847377335815,0.03653209055888906,0.001277533036322609,0.0012769891149266854,0.0012769931475133944,0.0012781372970520621,0.001277284024286729,0.001277336457381928,0.001278299597250676,0.0012781050455954457,0.0012770898741143455,0.0012776480514911093,0.001277522346393667,0.150182223575972,0.2732576173414669,0.9605434816226008,0.7732616869652369,0.30811714674089385,0.009430136522493804,0.04266545225957952,0.07917555475275373,0.012942345998576243,0.5416456804610297,0.01849691571658596
83.0,3.351774798946929,2.438578167330965,4.904895664259906,3.928626208917262,4.331583885674915,4.766119956119422,3.908469305482205,2.7629852602641556,3.891748306368778,2.7152843250654377,4.272119699871419,1.4001052364982036,0.7290105943575709,2.195523514074531,4.551880870357454,1.9973459651388659,0.5250788799601502,1.2985439425061318,2.0980860687343883,0.472693246313427,2.3974160762271457,1.1527877696072464,0.5345363071637892,0.38138871186636125,0.46281023299198676,0.9082334079109033,0.8501220029698691,0.5541698733804914,0.5382554159814057,0.5591904863777386,0.44570864106961583,0.5331308263632577,0.6273382662159079,0.02879134311456033,0.025558760902027355,0.026206015803666993,0.033666142274933364,0.027760350292245217,0.027015902533475078,0.03334130597746876,0.032498635593345426,0.025917424360156538,0.0300130550701736,0.02861278667359546,0.039975897295431384,0.040041991856612835,0.04000395158224723,0.03993034170849974,0.0399738244519674,0.04000033118217594,0.03997185980653084,0.03992952690914198,0.040016806920395886,0.03992770125556078,0.03995514301393044,0.0014368528695616334,0.0014361438253480685,0.0014361409776273426,0.0014376832780857995,0.0014365125875190898,0.0014365695748406182,0.0014378722184087422,0.0014376449991848617,0.0014362437131119066,0.001437033219573003,0.0014368231344752402,0.13251920145304652,0.2515206240559973,0.917213413907469,0.7411294119595753,0.27975617491527327,0.011684346277571755,0.040645330358363374,0.06934030509346689,0.00909222796232445,0.5154021592076088,0.010726105547129716
86.0,3.326767078249212,2.4128159687073865,4.836113613466339,3.851276927787497,4.265935657766832,4.83238722619407,3.9414258952963315,2.742324755981226,3.9437686098693066,2.693539971367092,4.309152281004114,1.4441671356920427,0.7502042562934097,2.283171577973604,4.68488647472558,2.0738490215887007,0.5443005926780486,1.3209745375421211,2.1606112192724325,0.4824221525622985,2.488704615990762,1.1956970161803504,0.5814754835833034,0.40481103445216515,0.4986525536951891,1.018389131281093,0.946491156229063,0.6027076004453504,0.5865601302083387,0.611532662099981,0.47817742060067703,0.5813913747488941,0.6880356774983998,0.032200625385746307,0.02831404533055215,0.029116471896021956,0.03821719557362746,0.030967225817423394,0.0300188743597678,0.03765558330159591,0.03675294538248686,0.02872194527048899,0.03380815996626829,0.03198177578906147,0.04356517550847583,0.04363798459787693,0.043598358686169014,0.043506342112552776,0.04356823254751108,0.04360023701727345,0.04355994973191768,0.04349935318574438,0.04362109235837375,0.04350329782024609,0.043546330965416935,0.0016062671997794098,0.0016053625834699936,0.0016053304715852867,0.0016074763420492744,0.0016057801245974446,0.0016058158876477435,0.0016076308148536,0.0016074407096975385,0.0016053835144242967,0.0016066055874519591,0.0016061774411051388,0.11671364503640103,0.23151116101613312,0.8756818391447068,0.7108403707583144,0.25340865888537767,0.015758901078462006,0.03980518168324121,0.061487392052803624,0.00646968647454127,0.4912579867979985,0.005153122576989411
89.0,3.3065983593362347,2.392228136313522,4.771210329265517,3.7801621184448546,4.2066851819075755,4.903767559107854,3.9762276110612085,2.725727720764003,3.9986295120935575,2.676415219367996,4.351883522922127,1.4858159667847293,0.7703135093363689,2.36826058159495,4.808301342466519,2.1476241184763123,0.5632212805912995,1.3399192232017731,2.2189884975666674,0.49132617670747614,2.5763955652263393,1.2372600366349285,0.6310156357700052,0.428562895927346,0.5360041974419025,1.1380120680933699,1.0501391919064202,0.6537782192198884,0.6377830470968866,0.6672674152822062,0.5117259314161622,0.6326154886096567,0.7525080010503435,0.034920695730158435,0.030336374628979534,0.031370858803318136,0.04130785270759896,0.033652028760328356,0.03263824577084806,0.04088849632766145,0.03974660423601062,0.0310500096934736,0.03637106986382799,0.03486778059661155,0.04778204320421686,0.04783803330211356,0.04782833643387274,0.047683090480285184,0.04782168536736853,0.04785274373666626,0.04776341822174279,0.04763304816534397,0.047890286691841144,0.04768578493091358,0.047800189582068775,0.001778556387321828,0.0017778964133090547,0.0017774384632733842,0.0017797925541045423,0.001777745496286176,0.001778082575108364,0.0017800236137497372,0.0017802332441130275,0.0017773753794489977,0.0017787495336341053,0.0017781771288882808,0.10268340065304615,0.21315592121528182,0.8359139861779559,0.6823338467304234,0.2289913712933327,0.02156435962358172,0.040099152434246665,0.05552107707870224,0.005021508713048739,0.4691247800281251,0.0016712875428188667
92.0,3.2910496504207494,2.3765910566797857,4.710086090401339,3.7151764393747064,4.153728355486754,4.979919343935493,4.012689074181454,2.713022914614055,4.056068021033135,2.6636957669224572,4.399931347961644,1.5250891369852138,0.7893699282095423,2.450779256549578,4.922454387140509,2.218656976905522,0.5818352806226867,1.355519822936695,2.273305081365151,0.4994470193853817,2.6604809959045994,1.2774555814513744,0.6832147844159939,0.4526337361849726,0.5748909489398897,1.2673343865836788,1.1611426893249734,0.70740667980008,0.6920259470416052,0.7265129762961959,0.5463542602755234,0.6869049920376997,0.8208053684948116,0.04054660015580369,0.0350291562905074,0.03610015575601677,0.04891307450186577,0.03879327911614494,0.037552908879343594,0.04847981199126927,0.04689905100331826,0.03564980431887843,0.04255977396444477,0.04025853106227251,0.050886991144203364,0.05100012867095138,0.05093453378575408,0.05081274409189085,0.05088573752199688,0.05092790929511626,0.05087873190080394,0.05081064831012272,0.05095211558880841,0.05080272593830237,0.05084997965435578,0.0019797207007945516,0.001978208218117228,0.001978236295227198,0.0019813070029601754,0.001979068820682439,0.0019792443169501794,0.0019818012994701206,0.0019812097010349916,0.0019785585807778894,0.0019799753126106268,0.001979734378847464,0.0903487836560779,0.1963837944526885,0.7978710716334261,0.6555495018606896,0.20642328373750107,0.02901365137119649,0.04148194986711218,0.05134867890042205,0.004695288139486387,0.44891657047109446,0.00017723441958228392
95.0,3.279918256134626,2.3656645590492897,4.65263789454038,3.6561975392276778,4.106938677955834,5.06052144537599,4.050647650391765,2.7040582786056966,4.1158440808451005,2.655182094039092,4.4529338121340665,1.5620303514895717,0.8074051378150515,2.5307253284404263,5.027699250470117,2.286944355012217,0.6001329783230869,1.3679248800258659,2.3236604861423116,0.5068249136070446,2.740971574352833,1.3162627756601397,0.7381214119737498,0.4770145111735329,0.6153356033435049,1.4065015647680053,1.2795114965601808,0.7636063008692275,0.7493829443814581,0.7893762294405495,0.5820605517706126,0.7443534382439108,0.8929553369200387,0.04513139835380464,0.03860461418360828,0.03988656502285881,0.05523193493321177,0.0430524491145694,0.04152908388582777,0.054558468733508114,0.052779272377991404,0.03930244952405726,0.04766081042003156,0.0447749259565442,0.054722863741764716,0.054851576942747116,0.054777635495163235,0.05463669632031731,0.05472495780827913,0.05477346721597831,0.054713231955387354,0.05463048500173073,0.05480125062998953,0.05462337621415836,0.05468250326026425,0.0021825582653161035,0.002180649366928744,0.0021806706404623455,0.0021846695075886657,0.0021816989243537144,0.0021818835938836045,0.0021852368625343566,0.0021845480056863487,0.0021810151876979766,0.002182960616682994,0.002182534720690743,0.07963261077786044,0.18112590133853068,0.7615112996395483,0.6304276714173169,0.18562564615236443,0.03802218561866377,0.04390902341469127,0.04888058526629857,0.005439618891834197,0.430549892292861,0.0005709276388596862
98.0,3.2730163426649432,2.3591959262325033,4.59876129010665,3.60308962950827,4.0661719751379,5.145271587049253,4.089961620608604,2.6986986793388095,4.177738508772516,2.6506875348000336,4.510547999648698,1.5966879753046936,0.8244503409828541,2.6081031607489957,5.124404542898127,2.352491842792268,0.6181013023920956,1.3772871469090453,2.3701632317393173,0.5134984161174017,2.8178931494541493,1.353660894637978,0.7957734437278741,0.5016975101843659,0.6573575137688787,1.555563358028452,1.4051848797714306,0.8223780852557265,0.8099390317171515,0.8559509192242984,0.6188407661219095,0.8050447876764548,0.968961542796309,0.05005233955381083,0.04238517118289176,0.04390898286352085,0.06213626905347169,0.04761027953807684,0.04576244435186094,0.06116231095880931,0.05917490470653686,0.043171557490295775,0.053183337473813985,0.04962276147853917,0.05866910277844717,0.05881383969439424,0.05873203269130389,0.05856829365645444,0.05867652253739353,0.05873203521897885,0.05865757190922283,0.058555881805188115,0.058763977261049316,0.058551050347340095,0.05862642593760414,0.002396203293978605,0.0023938181787297452,0.002393825570643049,0.002398973940227922,0.002395086348041975,0.002395277834813303,0.0023996082581572153,0.0023988261658014487,0.0023941846254249555,0.0023968044854711934,0.0023961280561231035,0.07046020994042346,0.16731560583190186,0.7267906730979679,0.6069095910525388,0.16652203666051646,0.048507921515832386,0.04733670071066287,0.04803024183116911,0.007204242697306018,0.41394383387716793,0.002755654699202026
101.0,3.2701695531711668,2.3569242843356273,4.548351738969665,3.555706405706711,4.031270257392162,5.233884868333777,4.130508542555755,2.6968238187032165,4.241551152930253,2.650036579067327,4.572448943060131,1.6291137192810035,0.8405359921045541,2.6829219107675772,5.212946095498561,2.4153120740721934,0.6357242819019238,1.3837615292623084,2.412928125753091,0.5195042980950748,2.8912838576668243,1.3896293482657285,0.856197356226533,0.5266762017041575,0.7009721961954325,1.7144666142237477,1.5380291218469306,0.8837102051876342,0.8737686954287125,0.926315985722483,0.6566884858553825,0.8690521919679752,1.0488027180863884,0.05517948831359254,0.0462435804746919,0.04806675608207689,0.06963736279670085,0.05234268389008534,0.05007910695761231,0.06810582571378587,0.06603857290078619,0.04710937560359829,0.05914522093741814,0.05466673612660289,0.06275013874086266,0.06290569898431064,0.0628217439743759,0.06262821768766358,0.06276899300971905,0.06283263534737049,0.06273597391726815,0.0626028462109467,0.06287072668455806,0.06260739054091191,0.062711348322539,0.0026202695477728355,0.002617321143412621,0.0026172802596504674,0.0026240498711063154,0.0026187796623742265,0.002618918244521762,0.0026246145411921162,0.0026238752936946774,0.0026175428409729307,0.002621281238159856,0.0026200637762991974,0.06275941177172184,0.15488851015649363,0.6936636528714208,0.584937569497888,0.14903838720498808,0.0603914069497824,0.05172228754196606,0.048714122941720284,0.009940157587028153,0.3990200604609506,0.006637999187979915
104.0,3.2712156896823927,2.358585082126622,4.501305616048526,3.5138934503938453,4.002064883231371,5.3260924149437425,4.172183775522509,2.698326302368108,4.307099251287984,2.653063391892873,4.638328590355444,1.659361596361979,0.855691584809184,2.7551941186825823,5.293700898713065,2.4754232916074614,0.6529836331170391,1.3875034155667532,2.4520740705363075,0.5248775094161306,2.9611916818776507,1.424147817173016,0.91940743551773,0.5519451194748353,0.7461910041441029,1.8830503405450352,1.677836715731572,0.9475776740070323,0.9409346314469831,1.0005340669794314,0.6955947823356521,0.9364369101762864,1.1324321020401111,0.04401560950198746,0.03731300308945773,0.03886984480344324,0.05522579362371882,0.042195146550662255,0.040303133352201925,0.05292791546380338,0.051947410421808726,0.03811754105119336,0.04779642704119258,0.04385441020267056,0.10890711178318968,0.10012667841036205,0.10888629818492879,0.10555653376954055,0.11399873388231896,0.11120706671126879,0.10789768491430607,0.09998266274987344,0.11306096634780882,0.1067764764836574,0.11529517697076308,0.002712179298287154,0.002707466810119019,0.0027075940477074845,0.0027458998113769617,0.0027088230366398847,0.0027045806997803012,0.002718998215985202,0.0027336317893964512,0.002702545009983126,0.0027393171559282337,0.0027107285106371393,0.05646052645312505,0.14378243551076597,0.6620836940370722,0.5644551177337624,0.13310298956738897,0.07359579275612083,0.05702413886222235,0.05085168818573704,0.013599695896798991,0.3857028138453371,0.012127798378125831
107.0,3.276003472265342,2.36391441686847,4.457520933384103,3.477490224183621,3.97837916588864,5.421640161870483,4.214899142799186,2.7031098600958385,4.374215973777337,2.659610537107841,4.707894834597168,1.6874871029838778,0.8699455291135627,2.8249346599447467,5.367042441793379,2.5328482098176064,0.6698593516004991,1.3886673332121213,2.487722312525278,0.529651197538703,3.027672407001636,1.4571964956006922,0.9854051847765191,0.5774997800325639,0.7930208640845633,2.0610433373393175,1.824327220588438,1.0139421966756546,1.0114865692732784,1.0786501847494527,0.7355481317370955,1.0072473621274671,1.2197772522599282,0.06767117364136777,0.0556504864166838,0.05794493795138367,0.08635734702451492,0.06389873237603716,0.0611598581651811,0.08541161248682805,0.08177375084195715,0.05698397261137744,0.07213121046407389,0.06709928453647152,0.07102012044713835,0.07124562156347114,0.07111832900849802,0.07086604085695658,0.07103950187917274,0.07111910486849249,0.07099753154641064,0.07084294302345917,0.07116028958891762,0.07082650185901684,0.07095236753455403,0.0031041298090466185,0.003099675111430944,0.003099765833945778,0.0031086278523768662,0.003102277215679905,0.0031028770991246013,0.003110150268641476,0.0031083649334515684,0.0031008157248515467,0.0031047525243046437,0.0031042579193463204,0.05149630906817393,0.13393739165803886,0.6320036825128263,0.5454070436120397,0.11864648575312842,0.0880468274249191,0.06320170670678849,0.05436532800057936,0.018136577546087107,0.37391889440853454,0.01913808883628665
110.0,3.2843913774207967,2.372653017224268,4.416897855812325,3.446331724970465,3.960030527292753,5.520287758939386,4.258581702195343,2.7110877081874687,4.442749123480918,2.6695278869359056,4.780870609451355,1.7135465876554101,0.8833250989004848,2.8921599988410396,5.433337204146387,2.5876131266781233,0.6863302920676384,1.387405880707937,2.519995063018743,0.5338567670851879,3.090787920453515,1.4887564041553913,1.0541788700971417,0.6033366118664802,0.8414640522291386,2.2480646155376873,1.977149780448074,1.0827521790653125,1.0854602033040175,1.160690620511121,0.776534359016039,1.0815183142125373,1.3107402413549032,0.07459455970212092,0.06069519847317384,0.06337770752200811,0.09687751425429392,0.0701801510396729,0.06684522052017439,0.09529335591838795,0.09136372366897616,0.06209986985830973,0.08023151947625484,0.07384443646280126,0.0752285679966711,0.07547809060594801,0.07533675638823745,0.07506183721158743,0.07525562737900593,0.07534306603421914,0.07520466679778393,0.07503014225498816,0.07538701416176163,0.07501201280156433,0.0751549854673832,0.0033641305917733177,0.0033586533962250975,0.00335874824301019,0.0033700084826575605,0.0033617528886322745,0.0033623383718883737,0.0033717215822082203,0.003369642620286939,0.003359838372215762,0.0033651642003538207,0.003364157009960067,0.04780191618608143,0.12529553808002003,0.6033762905610711,0.5277395191632102,0.10560184609211776,0.10367283640198988,0.07021556989239652,0.05918030117482509,0.023505943403707263,0.3635976297782815,0.027585042858606634
113.0,3.296246551554641,2.3845497483024234,4.379339056650243,3.420249875337002,3.946832277502946,5.621807581642791,4.303172592410979,2.72218104349616,4.512559968020959,2.682671696559908,4.85699304318273,1.7375967733883546,0.8958564335968133,2.9568876869471072,5.492942084039177,2.6397472411215706,0.7023747224499832,1.3838688919237363,2.54901442777856,0.5375239688498423,3.1506048094024663,1.518809741638587,1.1257031989120332,0.6294528806723125,0.8915179994647202,2.4436267105971208,2.135887250297243,1.1539428806633465,1.1628762379590558,1.2466619950364337,0.8185365937655851,1.1592701995291321,1.405198224852227,0.08184091857648346,0.0658871788406139,0.06900082775680749,0.10794296378972135,0.07676363368552375,0.07280753582020516,0.10569697820130575,0.10142504998099833,0.06741865969441152,0.08868591381760904,0.08094389575780303,0.0795616219923283,0.07983466238219794,0.07968193746356356,0.07937498639848872,0.07960176887575443,0.07969789033693475,0.07953426365697291,0.07932928580533227,0.079745794635937,0.07931374787093448,0.07948582107363933,0.003634660271029322,0.0036280171251750204,0.0036280980026917042,0.003642113887338816,0.003631679240984731,0.0036322817757934445,0.003644014537797613,0.003641661741020208,0.0036292459196847204,0.003636158960381053,0.0036345817553007365,0.045314855927289344,0.11780113885791188,0.5761542658062995,0.5114001261222918,0.09390433775804885,0.12040468925518333,0.07802744953258367,0.06522466659085069,0.029664372641631687,0.3546708335493647,0.037387898024912936
116.0,3.311443794809206,2.399364553871903,4.344749946806893,3.399074683583953,3.938595080137466,5.725983829507469,4.348625926914352,2.736317661068552,4.583522174627897,2.698903823266119,4.936012660865958,1.7596944039268125,0.9075645795062481,3.0191360549142043,5.546202581160999,2.6892821359888175,0.7179708408694618,1.378202793284815,2.574901589742471,0.5406810081315871,3.2071932100106437,1.5473402493719024,1.1999391386500617,0.6558466085265522,0.9431751256164094,2.647141890701385,2.3000618254402565,1.2274367080812199,1.2437395676297305,1.3365505770146076,0.8615352361515147,1.2405085874465946,1.5030043723644981,0.08948353590912417,0.07127290080566295,0.07488015020911609,0.11992532536975542,0.08368747452457193,0.07901329703299265,0.11677119822056037,0.11223885718785898,0.07293359265109478,0.09778402483712068,0.0884275650388191,0.08398350174639102,0.0842774638791659,0.08411667707426052,0.08377290211919997,0.08404210630993214,0.08414729916584829,0.08395176730418008,0.08370750040654373,0.08419994139665876,0.08369882909976889,0.08390953709850679,0.00391643378869766,0.003908424440562275,0.003908472276565433,0.003925910490374385,0.003912703131430106,0.003913278798894471,0.003927905817038724,0.003925350194680988,0.003909606785862607,0.0039186170737686155,0.00391618730985499,0.04397493326045954,0.1114005129192801,0.5502906654329176,0.49633788392915035,0.08349148583454324,0.13817575736138288,0.08660021356965064,0.07242921103528088,0.036569887280903046,0.3470727565161691,0.048468881724981205
119.0,3.329864614034112,2.4168707949128776,4.313038803004141,3.3826352155220922,3.9351281553128894,5.832611699277901,4.394907715543848,2.753430691682632,4.655520830019001,2.7180910733195316,5.017692628292792,1.7798959871195663,0.9184735578156644,3.078924051630967,5.593451578430848,2.7362513908907826,0.7330972462798191,1.3705501196750491,2.597776196132182,0.543354663346336,3.2606258678933697,1.574333565728252,1.2768338914413966,0.6825164959861776,0.9964227149638343,2.857931126518502,2.4691420174366416,1.3031436550874904,1.328038621483472,1.4303218519804064,0.9055079425269654,1.3252238253068676,1.6039891549423402,0.09695745597988914,0.07639059067849097,0.08061959481517889,0.13257331766961222,0.09044615927584232,0.08484158695168631,0.12757087246435317,0.123374232166658,0.0781279606306029,0.10742409659182606,0.09573359411356241,0.088566781890842,0.08886072378702492,0.08871244886342655,0.08831566915930678,0.08866202237872933,0.08877770715247957,0.08852832100049035,0.08821075426502123,0.08884024945241586,0.08823069777611625,0.08851480638616316,0.004208064654973143,0.004198456584625365,0.004198376493863343,0.004220949907248084,0.004203213530308947,0.004203474233131832,0.00422231032469611,0.004220193310834119,0.004199027099406116,0.004211880475012197,0.004207360616643285,0.04372419184296339,0.10604198084597893,0.525739045020841,0.4825032634474682,0.0743030285936559,0.15692186430970922,0.09589787275829353,0.08072737441814493,0.04418194657191021,0.3407400321808791,0.06075313215411615
122.0,3.3513963340383457,2.43685700225023,4.28411687766959,3.3707604425797237,3.9362402711356257,5.941496512091457,4.441994722657401,2.7734574527834543,4.728451472934956,2.7401046639524482,5.1018079570703385,1.7982576114010262,0.9286064493711721,3.136271190244193,5.635008611213621,2.780690292752741,0.747733357233118,1.3610491598132324,2.6177559090278413,0.5455704079028867,3.310977379595097,1.5997775542003367,1.3563210351617436,0.709461856890929,1.0512428429077354,3.0752355456858105,2.6425507578371645,1.3809618901048557,1.4157448979673193,1.527920374294336,0.9504296398492587,1.4133908684366134,1.7079619680514537,0.06099648478488895,0.04819863914282907,0.0506284291755974,0.08151318565666488,0.057440041932398156,0.05441420451597212,0.08002199307049729,0.07556789408453346,0.05003380285816039,0.06551877922940896,0.06063320723393595,0.07329147548621684,0.07339039511328149,0.07332489724148772,0.07324142096191455,0.07334292758271488,0.0733703761056601,0.07327635343564065,0.07319798643492703,0.07335342265738509,0.07315800736069633,0.07326501432410559,0.003250486887385051,0.0032444861165106254,0.003244630215351041,0.003256743964890507,0.003248202789182031,0.0032490476110633715,0.003258471749038705,0.0032555226333732534,0.003246344245038557,0.003251461969080882,0.003250721600470463,0.04450685348029726,0.1016758089223444,0.5024536016696786,0.4698481908719745,0.06628086791189336,0.1765812305334249,0.10588557066645254,0.09005517394638307,0.05246143352522159,0.3356116158904743,0.07416861740179348
125.0,3.3759313643421014,2.4591279224481886,4.25789808670691,3.3632797579521867,3.9417405291199383,6.052453600097509,4.489873822457989,2.7963384545066567,4.802219569239599,2.764819783788027,5.188145236081752,1.8148348289205773,0.937985483079784,3.191197579061631,5.671179405867206,2.82263563395728,0.7618597694254303,1.3498337079645917,2.634956083520712,0.5473525282590508,3.358323547571307,1.6236625902870583,1.43832085083569,0.7366825789899529,1.1076123747173825,3.2982300092592616,2.8196744063864654,1.4607784993362203,1.5068127233028847,1.6292699298805582,0.9962725856715928,1.5049693265952588,1.81471308181789,0.1167898190704344,0.09020854113837196,0.09524377729361833,0.15971941881828045,0.10857234695675277,0.10226741462078381,0.15714524699848198,0.1489115593050414,0.09303423006554379,0.12722014659986236,0.11564245736339096,0.09761138881912013,0.09803572787870252,0.09780411782295273,0.09731207717120283,0.09771720591714006,0.09785264589782638,0.09755356449336183,0.09720642594616713,0.0979082762024488,0.09717502779933707,0.09750503649540221,0.0048317818612764185,0.004818375904471317,0.004818668989680308,0.004845208073853247,0.004826296722408863,0.004828147962720131,0.004849746461287996,0.004844462501004898,0.004821853584870084,0.004833623925739161,0.0048322787989376614,0.04626925550016692,0.09825415293263529,0.4803893351358042,0.4583260316751385,0.05936901894723823,0.19709441588124088,0.1165295639459627,0.10035112398822621,0.06137063430023115,0.33162873277253313,0.08864605072608311
128.0,3.40336634236161,2.483505352004805,4.234299565284549,3.3600238909096802,3.9514390824060373,6.165306530646342,4.538540153273177,2.822016433838227,4.876739120406718,2.7921152550480803,5.27650120619305,1.8296825581246345,0.9466321389143628,3.2437239835745446,5.7022559446421806,2.862125537179707,0.7754585710034956,1.3370329003049686,2.6494895530793094,0.5487242416076477,3.40274093706608,1.6459818105195412,1.522740771199318,0.7641790805082254,1.1655029807569997,3.526038189331346,2.999872241766038,1.5424703189823332,1.6011791832973157,1.7342739552328412,1.0430064286468603,1.5999036601487888,1.924015792718448,0.12771638084009762,0.09761570900386962,0.10333318773947386,0.17819579086017168,0.11819474057412016,0.11066541379136474,0.17413180843633036,0.16540454612777067,0.10041966471670527,0.14076417312813394,0.12610315439713027,0.10214469631906375,0.1026020475025442,0.10234899657608532,0.10183899672632002,0.1022694290211108,0.10241050340728108,0.10208672416657061,0.10171397798132498,0.10246301913510614,0.10167316516236236,0.10202934532200292,0.005164832359108029,0.005148806968847008,0.005149121249230504,0.005181841976182877,0.0051580136335349636,0.005159791638226441,0.005186947675045239,0.005180754096806517,0.005152422802845891,0.005167746777246407,0.005165063384501067,0.04895978833084769,0.09573099730465673,0.45950206085626144,0.4478915940641537,0.05351355113694556,0.21840425471849478,0.12779720958792007,0.11155616431815929,0.07087321500873012,0.3287347935921501,0.10411881147472446
131.0,3.4336016194174124,2.5098280851715637,4.213240985201717,3.3608250579574985,3.965147636301319,6.279887697367885,4.587996892980319,2.8504356212582636,4.951932572113256,2.821873259275511,5.366682985917258,1.8428550518024278,0.9545672355182933,3.293871948528544,5.728516420412262,2.8991993628052204,0.7885135863908133,1.3227711241527151,2.6614664894178652,0.5497078014973722,3.4443064261277856,1.6667313047120436,1.6094760255278429,0.7919522962234704,1.224881241872605,3.757748770580829,3.1824863274655257,1.6259049106857013,1.6987643161245036,1.8428162843074336,1.090598324421753,1.6981236179630086,2.0356288463377967,0.138705779308681,0.10488042018673305,0.11137794830825776,0.19676602960236345,0.12795687350806162,0.11919917479488928,0.19111611963425634,0.18191680779462072,0.10782857238128374,0.15431210821758423,0.13677843904151832,0.10682300672292921,0.10730836973219615,0.10704292290622108,0.10649505216221256,0.10698110177490783,0.10712878197403386,0.10675904761009658,0.10633610841115271,0.10718096275436162,0.10629879578540624,0.10671048445002196,0.00550774872729054,0.005488826266381697,0.005489127509330949,0.0055287371637904315,0.005499447447839145,0.005501233219531887,0.005534296642307979,0.005527384078422681,0.005492558542587567,0.005511872765456616,0.005507721230111784,0.052528831317801394,0.09406209884635519,0.4397485652770454,0.438501091305485,0.04866253626513162,0.24045579553916863,0.13965693436955195,0.12361357725955635,0.08093419182379247,0.32687534950037733,0.12052285784789563
